link_id,h_order
"497711","1"
"497718","3"
"520034","3"
"496439","1"
"496907","1"
"518406","1"
"518584","3"
"518598","3"
"497081","1"
"497087","2"
"518789","1"
"518962","1"
"519123","4"
"518960","1"
"517092","2"
"495767","1"
"517084","2"
"517226","1"
"496102","1"
"517631","1"
"517621","1"
"517756","2"
"496429","2"
"518097","1"
"496263","1"
"507297","1"
"532266","3"
"507421","1"
"507423","1"
"507431","3"
"532662","1"
"360289","5"
"507427","2"
"507433","3"
"532924","1"
"532808","1"
"507769","1"
"533069","2"
"507768","1"
"533068","1"
"533410","3"
"533072","1"
"506186","2"
"530973","2"
"506327","1"
"506331","1"
"506328","2"
"531266","3"
"506504","1"
"506512","2"
"506517","2"
"506903","1"
"506729","1"
"532250","3"
"506907","1"
"532241","1"
"505161","1"
"505154","2"
"530504","2"
"530503","2"
"505482","1"
"530507","1"
"505479","1"
"530506","2"
"530793","1"
"530657","1"
"504379","5"
"530794","1"
"529229","5"
"504372","5"
"529225","5"
"504395","5"
"529228","5"
"504387","5"
"504409","5"
"529828","1"
"529832","3"
"529834","1"
"529830","1"
"529985","2"
"357763","2"
"529991","1"
"529990","2"
"504752","1"
"529998","2"
"529994","2"
"503585","4"
"503584","4"
"503826","1"
"503600","2"
"528019","1"
"528197","2"
"504298","5"
"528195","1"
"528526","1"
"504308","5"
"357189","1"
"504307","5"
"504332","5"
"504311","5"
"529054","1"
"529047","1"
"504355","5"
"504339","5"
"504362","5"
"529222","5"
"504360","5"
"526614","3"
"502889","1"
"502891","2"
"526605","1"
"503049","2"
"526771","1"
"526767","1"
"503056","2"
"526978","1"
"503054","2"
"526972","1"
"527168","1"
"503450","1"
"527344","3"
"503459","1"
"503562","1"
"503567","4"
"527347","1"
"527345","3"
"527676","1"
"503569","4"
"527515","3"
"525930","1"
"502292","1"
"526252","1"
"526105","1"
"502444","1"
"502449","1"
"502705","2"
"524783","2"
"501801","2"
"501798","1"
"525076","2"
"501959","5"
"525083","2"
"501951","5"
"525080","1"
"525630","2"
"525477","1"
"356301","1"
"502289","1"
"525771","1"
"541273","5"
"541260","5"
"364838","1"
"541275","5"
"364836","3"
"541551","1"
"513447","4"
"364839","1"
"541552","2"
"513467","4"
"541861","2"
"513464","4"
"513474","1"
"513475","1"
"513477","3"
"542023","3"
"542018","3"
"513484","3"
"513482","3"
"542390","1"
"539377","2"
"539834","1"
"512628","1"
"540153","1"
"540151","2"
"540287","2"
"540154","1"
"540291","2"
"512967","1"
"540290","2"
"512817","1"
"540292","2"
"512972","1"
"540902","1"
"512970","3"
"540421","2"
"512975","1"
"512973","1"
"541065","1"
"511185","3"
"511187","1"
"511764","2"
"511779","2"
"511766","1"
"538595","4"
"538594","4"
"511783","1"
"538602","3"
"511780","2"
"538601","3"
"538605","1"
"538791","1"
"512140","1"
"539375","2"
"539245","1"
"538037","1"
"510323","3"
"538038","1"
"510659","3"
"538183","1"
"510658","1"
"510664","1"
"510800","1"
"538311","2"
"536303","1"
"536300","3"
"536457","3"
"362684","1"
"509874","1"
"537394","1"
"537564","1"
"537730","2"
"535295","1"
"535638","3"
"536098","6"
"536090","6"
"536130","1"
"534197","4"
"508763","1"
"534480","1"
"508760","1"
"534199","4"
"508768","1"
"534481","2"
"534788","5"
"509144","1"
"534784","5"
"509294","1"
"534796","5"
"509490","3"
"534997","1"
"509497","2"
"361831","2"
"534999","1"
"533413","3"
"361830","1"
"533909","2"
"533719","1"
"508277","1"
"425095","4"
"533910","2"
"361097","4"
"361094","4"
"508587","2"
"508592","2"
"361262","1"
"519613","1"
"519607","4"
"368608","1"
"519789","2"
"519780","1"
"519911","1"
"520035","2"
"520032","3"
"368840","1"
"368837","2"
"520039","2"
"520305","2"
"519124","4"
"518957","1"
"519129","4"
"519128","4"
"519135","2"
"519130","4"
"519139","1"
"519298","1"
"519440","1"
"519436","1"
"519601","2"
"517758","2"
"517628","1"
"518096","1"
"518254","2"
"518591","3"
"518788","2"
"518596","3"
"518794","1"
"518791","1"
"516853","1"
"549258","2"
"516859","3"
"517230","2"
"549603","2"
"517232","1"
"517090","1"
"517442","1"
"550667","2"
"517445","1"
"517619","1"
"515874","1"
"515870","3"
"515991","1"
"547677","3"
"516000","1"
"515996","2"
"548002","1"
"548443","1"
"516310","2"
"367302","1"
"516471","2"
"367301","1"
"516314","2"
"549255","2"
"367520","1"
"514908","4"
"546514","3"
"366411","1"
"546508","3"
"546517","3"
"515059","4"
"546696","2"
"515069","4"
"366568","1"
"546690","1"
"515078","1"
"546697","1"
"546834","2"
"366576","4"
"515249","1"
"546842","2"
"546847","1"
"546844","2"
"515561","1"
"366741","2"
"546998","1"
"515741","2"
"514277","2"
"544682","1"
"514291","4"
"365728","2"
"514287","4"
"514294","1"
"514293","4"
"514295","1"
"514472","1"
"545743","2"
"514480","1"
"514475","1"
"545745","1"
"514615","2"
"366051","1"
"546087","4"
"545865","1"
"514904","2"
"513489","3"
"546255","1"
"366262","1"
"513487","3"
"513494","1"
"513493","1"
"542871","1"
"365398","1"
"542702","1"
"513655","1"
"513792","1"
"513657","1"
"543202","1"
"543538","2"
"514006","1"
"549251","1"
"514007","1"
"550670","1"
"544681","1"
"429875","1"
"464445","2"
"524782","2"
"483132","3"
"500434","1"
"525077","2"
"525073","3"
"524505","6"
"524506","6"
"524513","6"
"372061","1"
"524517","6"
"524521","6"
"524546","6"
"429592","3"
"524541","6"
"524558","6"
"484663","2"
"426604","1"
"372374","2"
"469024","2"
"523127","1"
"523499","4"
"523508","4"
"371598","1"
"523506","4"
"476774","2"
"523628","1"
"524180","1"
"459586","2"
"523829","1"
"524381","1"
"524184","1"
"371106","1"
"371102","1"
"370421","1"
"370574","2"
"438434","1"
"464443","1"
"370794","2"
"455296","1"
"370792","2"
"522687","1"
"522674","2"
"522689","3"
"447502","1"
"526413","1"
"543358","1"
"531272","1"
"524157","3"
"543535","1"
"521493","1"
"521647","3"
"521495","1"
"521975","1"
"521804","1"
"516851","2"
"522337","1"
"369571","3"
"522343","3"
"522348","3"
"522345","3"
"369747","1"
"520593","1"
"369087","2"
"520767","3"
"520764","3"
"520772","3"
"369210","1"
"369218","2"
"531787","1"
"531914","1"
"376942","1"
"532078","1"
"532242","2"
"513460","4"
"532446","1"
"532251","3"
"532645","4"
"375603","4"
"532650","4"
"532647","4"
"532661","2"
"377449","1"
"532660","2"
"530660","1"
"384615","2"
"530505","2"
"531269","1"
"376457","2"
"531493","1"
"531494","1"
"376794","1"
"465167","6"
"529831","1"
"529986","2"
"529993","1"
"529989","2"
"528199","2"
"376216","5"
"530317","1"
"376215","5"
"530316","1"
"376218","5"
"528723","1"
"360284","5"
"375596","4"
"528726","1"
"528919","1"
"528725","1"
"375616","4"
"375623","4"
"529057","1"
"375619","4"
"529055","1"
"375630","2"
"529058","1"
"529230","5"
"529221","5"
"529232","5"
"529233","5"
"529528","1"
"529530","1"
"528017","1"
"528198","2"
"528340","1"
"375257","1"
"528342","1"
"528528","1"
"526985","4"
"526974","1"
"527340","3"
"527341","3"
"527337","2"
"527346","3"
"374332","1"
"527519","3"
"374331","1"
"368606","2"
"374494","3"
"527680","1"
"487622","5"
"527677","1"
"526255","1"
"526253","1"
"526254","1"
"373766","2"
"447634","2"
"526611","3"
"526609","3"
"525084","2"
"525082","2"
"525291","1"
"528189","2"
"470430","2"
"373485","1"
"525633","1"
"525767","2"
"525769","1"
"525923","1"
"373758","2"
"525924","1"
"526106","1"
"444645","5"
"525928","1"
"373762","2"
"478306","2"
"373760","2"
"540903","1"
"540906","1"
"541256","4"
"541071","4"
"541257","5"
"541258","5"
"541276","5"
"541263","5"
"538598","4"
"538785","1"
"539246","1"
"539247","1"
"539249","1"
"539248","1"
"539372","1"
"466453","3"
"540004","1"
"539644","3"
"540005","2"
"540418","3"
"537882","1"
"537880","1"
"538035","1"
"380780","1"
"538184","1"
"538315","1"
"538317","1"
"536804","1"
"536801","1"
"536811","2"
"536814","1"
"536809","3"
"380090","1"
"537089","1"
"537398","1"
"380414","1"
"537563","2"
"537558","1"
"536085","2"
"536100","6"
"536092","6"
"536293","1"
"536129","1"
"379915","1"
"536297","3"
"379913","1"
"536295","3"
"536454","1"
"536301","3"
"535151","1"
"535439","1"
"535294","1"
"535442","1"
"535440","1"
"535450","1"
"535644","3"
"535646","2"
"535768","1"
"533904","1"
"534203","1"
"534483","1"
"534478","1"
"534792","5"
"534793","5"
"534786","5"
"534795","5"
"534993","4"
"534988","4"
"472998","2"
"377640","2"
"377639","1"
"532923","1"
"377795","2"
"533415","3"
"533546","1"
"533547","1"
"533718","1"
"549607","1"
"550294","1"
"547842","1"
"547840","3"
"548300","1"
"548781","1"
"546837","2"
"547000","1"
"546852","2"
"546853","2"
"547002","1"
"547308","1"
"547310","1"
"547682","3"
"547687","3"
"547679","3"
"547836","3"
"544984","1"
"545538","2"
"545534","1"
"546370","1"
"546088","4"
"546520","3"
"546522","1"
"546691","1"
"546695","2"
"546835","2"
"543363","1"
"543199","1"
"544684","1"
"544827","3"
"541863","2"
"541862","2"
"541869","3"
"542385","1"
"542389","3"
"542551","2"
"542703","2"
"542869","2"
"551068","1"
"501269","1"
"408940","1"
"366734","1"
"407230","1"
"383275","1"
"440775","1"
"464163","1"
"550935","1"
"549858","2"
"537731","2"
"355148","1"
"354764","1"
"383278","3"
"512811","1"
"512808","1"
"512816","2"
"359925","1"
"360285","5"
"360288","5"
"360287","5"
"359595","1"
"357016","1"
"364837","3"
"364830","3"
"364158","1"
"364162","1"
"362307","3"
"361261","2"
"361667","2"
"366735","1"
"365732","1"
"372062","1"
"372372","2"
"371596","1"
"371105","2"
"371103","1"
"371104","1"
"371292","1"
"371444","1"
"370578","2"
"370791","2"
"370793","2"
"370572","2"
"370577","2"
"369377","2"
"369374","1"
"369573","3"
"369572","3"
"369211","2"
"368844","3"
"368843","3"
"376615","1"
"377108","1"
"377105","1"
"376277","1"
"376462","1"
"375615","4"
"375636","3"
"375620","4"
"375598","4"
"375609","4"
"375602","4"
"375614","4"
"375613","4"
"374497","2"
"374631","2"
"373972","1"
"373483","1"
"373757","1"
"381221","1"
"380408","2"
"380410","2"
"380640","1"
"380641","1"
"380250","2"
"379045","1"
"379295","2"
"379298","2"
"377791","1"
"377304","2"
"377447","1"
"385647","4"
"385625","4"
"385643","4"
"384792","1"
"384926","1"
"384929","3"
"542382","1"
"384344","1"
"384476","1"
"384479","1"
"383783","3"
"384108","1"
"383452","2"
"383453","1"
"382854","1"
"382851","2"
"383068","1"
"382369","1"
"381387","1"
"381390","2"
"381545","2"
"381546","1"
"389542","1"
"389724","1"
"388969","4"
"388425","2"
"387875","1"
"386924","1"
"387093","2"
"387094","1"
"387095","1"
"387255","1"
"386461","3"
"386463","3"
"386465","3"
"385658","1"
"385821","1"
"385981","1"
"394297","1"
"394294","1"
"393912","2"
"393908","1"
"392604","4"
"392613","4"
"392623","4"
"392607","4"
"392645","2"
"391308","2"
"391577","2"
"391778","1"
"390451","1"
"408657","1"
"389899","2"
"390089","1"
"398597","2"
"397775","1"
"397778","1"
"397980","1"
"398138","2"
"398136","2"
"397169","1"
"397317","1"
"397518","1"
"397168","1"
"551234","1"
"396492","1"
"396659","1"
"395367","1"
"395369","1"
"395368","1"
"395552","2"
"395550","1"
"394651","1"
"394654","1"
"394965","1"
"402670","1"
"403023","1"
"403028","1"
"403024","2"
"401987","1"
"402214","1"
"401317","1"
"401318","1"
"399556","2"
"399903","1"
"398762","1"
"500571","2"
"407653","2"
"407654","2"
"427623","1"
"408052","1"
"443815","1"
"407051","1"
"407237","3"
"407235","3"
"407505","1"
"407503","1"
"406404","1"
"406581","1"
"406580","1"
"405483","3"
"405470","3"
"405486","3"
"404774","1"
"405281","2"
"405284","1"
"405467","1"
"404108","3"
"404126","3"
"404124","3"
"404125","3"
"404287","1"
"404297","2"
"473299","1"
"403954","2"
"412628","1"
"411099","1"
"411246","1"
"411409","1"
"411664","1"
"409953","1"
"410134","2"
"409630","2"
"409625","3"
"409814","1"
"408943","1"
"408593","2"
"416175","1"
"416917","2"
"415750","2"
"415990","2"
"416165","3"
"415599","1"
"415600","1"
"415603","1"
"414403","3"
"414401","3"
"414637","1"
"413634","3"
"413650","1"
"413945","1"
"413485","1"
"421014","1"
"420515","1"
"420513","2"
"420649","1"
"420857","2"
"419945","1"
"418907","1"
"440283","2"
"419456","1"
"418300","3"
"418296","3"
"418297","3"
"418904","2"
"418159","1"
"417363","3"
"417360","1"
"417046","5"
"417206","1"
"424639","2"
"425074","4"
"425087","4"
"425078","4"
"425094","4"
"424269","2"
"424274","1"
"423577","1"
"423865","1"
"424098","1"
"423115","2"
"422829","2"
"422972","1"
"422970","1"
"422530","2"
"421865","2"
"421869","1"
"427988","1"
"427482","1"
"427803","1"
"426600","3"
"427294","1"
"426434","2"
"508759","2"
"425558","1"
"433056","1"
"432456","2"
"432780","1"
"431679","1"
"431673","1"
"431849","2"
"431982","1"
"431487","1"
"430628","3"
"431206","3"
"553229","2"
"431209","3"
"431208","3"
"430140","1"
"430311","1"
"430315","1"
"430470","1"
"430469","1"
"430477","2"
"429739","1"
"429885","1"
"429466","2"
"429588","3"
"429587","3"
"429599","2"
"429595","1"
"429601","2"
"436862","4"
"436870","4"
"436871","4"
"436878","4"
"436886","4"
"436226","1"
"436367","1"
"436507","1"
"435727","1"
"435014","4"
"435016","4"
"435368","2"
"434321","1"
"434176","2"
"433589","1"
"433836","1"
"440953","2"
"441256","1"
"441427","1"
"440442","1"
"440649","1"
"439195","2"
"439488","1"
"439490","1"
"438578","1"
"438771","2"
"438991","2"
"438253","1"
"438252","1"
"438433","1"
"437485","2"
"437618","1"
"437168","1"
"444888","3"
"444893","2"
"445197","4"
"445193","4"
"445214","4"
"444505","1"
"444509","1"
"444506","1"
"444642","3"
"444648","5"
"444652","5"
"444651","5"
"444239","2"
"444244","2"
"443814","1"
"442948","1"
"442945","1"
"442951","1"
"442949","1"
"442678","2"
"442035","1"
"442038","2"
"442037","2"
"441561","1"
"441563","1"
"463102","1"
"441862","2"
"441861","2"
"441863","2"
"449495","3"
"449487","1"
"449970","1"
"448753","1"
"448892","1"
"449201","1"
"449202","2"
"447504","2"
"448115","1"
"446912","2"
"446450","1"
"446449","1"
"445883","1"
"446010","1"
"446134","1"
"445569","1"
"445728","1"
"454308","1"
"454310","1"
"454643","1"
"453610","2"
"453947","2"
"453301","1"
"453304","1"
"453302","1"
"452332","1"
"452659","1"
"451469","2"
"451167","1"
"451166","1"
"451169","2"
"450490","2"
"459081","3"
"459087","2"
"459292","4"
"459282","1"
"459301","4"
"459300","4"
"459323","1"
"458333","2"
"458481","1"
"481601","2"
"458627","1"
"457327","1"
"457613","3"
"457623","1"
"457603","3"
"457627","1"
"457765","1"
"457915","2"
"457916","1"
"456745","2"
"456747","1"
"456746","2"
"456862","2"
"456861","1"
"456585","1"
"456581","1"
"456095","1"
"456396","1"
"455304","1"
"455470","1"
"455629","1"
"455739","1"
"454795","2"
"454797","2"
"454798","1"
"454913","1"
"455091","4"
"455096","1"
"463553","1"
"463858","2"
"463863","1"
"464004","2"
"464001","2"
"462052","1"
"462310","2"
"460949","1"
"461133","2"
"461397","2"
"460645","1"
"460799","1"
"460933","4"
"460940","1"
"460034","1"
"460196","3"
"460337","1"
"459581","2"
"459590","2"
"459585","2"
"459587","1"
"459857","1"
"467619","1"
"467766","3"
"467886","1"
"467889","1"
"467888","2"
"468166","1"
"468167","1"
"468165","1"
"467305","1"
"467469","5"
"467470","5"
"467475","3"
"467611","2"
"467616","1"
"467614","2"
"467618","2"
"466620","1"
"467136","2"
"467138","1"
"465982","1"
"466147","1"
"466151","1"
"466136","4"
"466458","3"
"465788","1"
"465797","4"
"465790","1"
"465799","4"
"465798","4"
"465978","1"
"465163","6"
"465142","6"
"465144","6"
"465417","1"
"464597","2"
"464599","2"
"464773","1"
"464915","1"
"465138","1"
"465140","6"
"464009","1"
"464165","2"
"464168","1"
"464303","1"
"464453","2"
"464454","2"
"464595","2"
"472509","1"
"472682","2"
"472843","3"
"472851","1"
"472844","1"
"472855","1"
"472853","1"
"471679","1"
"472343","1"
"472345","1"
"471215","1"
"471353","4"
"471220","1"
"471358","4"
"471365","2"
"471359","4"
"471361","4"
"471366","2"
"471529","1"
"470433","1"
"470437","2"
"470436","1"
"470600","1"
"470916","2"
"471069","1"
"469739","1"
"469862","1"
"469863","1"
"470016","1"
"470197","1"
"469354","1"
"469348","2"
"469474","1"
"469472","2"
"469594","1"
"469597","1"
"469595","1"
"469737","1"
"468843","1"
"468845","1"
"469029","1"
"469031","1"
"469340","1"
"468176","1"
"468339","1"
"468341","2"
"468343","2"
"468340","2"
"468499","2"
"468504","1"
"468500","2"
"468505","2"
"477745","1"
"477743","1"
"477757","2"
"477756","2"
"478309","2"
"478314","2"
"478315","1"
"477093","1"
"477095","1"
"477094","1"
"477263","1"
"477254","1"
"477264","1"
"477386","1"
"477594","1"
"477595","2"
"476315","2"
"476471","1"
"476474","3"
"476473","1"
"476478","1"
"476917","2"
"476930","1"
"475175","2"
"475476","4"
"475487","4"
"475479","4"
"475821","1"
"475630","3"
"475829","1"
"475827","1"
"474872","3"
"474990","3"
"475168","1"
"475166","1"
"473980","1"
"473971","1"
"473979","1"
"474270","2"
"473617","1"
"473789","1"
"472997","1"
"473295","1"
"482075","2"
"482235","1"
"482242","1"
"482396","1"
"482565","1"
"482559","2"
"482564","2"
"481733","2"
"481602","2"
"481738","2"
"481734","2"
"482062","2"
"481910","1"
"480727","1"
"480912","1"
"480913","1"
"480272","1"
"480605","1"
"479952","3"
"479959","1"
"480270","2"
"479336","1"
"479337","1"
"479669","3"
"479674","3"
"479069","2"
"479064","2"
"479067","2"
"479198","1"
"479196","2"
"479202","1"
"479201","1"
"479323","3"
"479325","3"
"479331","1"
"478319","2"
"478560","1"
"478715","1"
"478711","2"
"478881","2"
"478882","1"
"487815","4"
"487825","4"
"487817","4"
"487830","3"
"487988","2"
"488000","3"
"487990","1"
"486714","1"
"487588","1"
"487590","2"
"487589","1"
"487608","5"
"487599","5"
"487601","5"
"487610","5"
"487619","5"
"487621","5"
"487651","2"
"487633","5"
"486401","2"
"486406","1"
"486561","2"
"486565","2"
"485448","1"
"485595","1"
"485602","1"
"486016","1"
"486002","1"
"486135","1"
"486134","1"
"486141","2"
"486138","2"
"484808","1"
"484963","1"
"484961","1"
"484965","1"
"485106","3"
"485102","2"
"485108","3"
"485269","1"
"484051","1"
"484054","1"
"484230","1"
"484665","2"
"484669","1"
"484667","2"
"484041","1"
"483105","3"
"483108","1"
"483107","2"
"483489","1"
"492742","3"
"492947","1"
"493274","3"
"493277","1"
"492107","1"
"492113","3"
"492117","3"
"492118","3"
"492405","1"
"492275","4"
"492411","1"
"491546","2"
"491551","1"
"491547","2"
"491555","3"
"491554","3"
"491909","1"
"490462","2"
"490459","1"
"490463","2"
"490671","1"
"490821","3"
"491232","1"
"490032","1"
"490031","1"
"490166","1"
"489386","1"
"489390","2"
"489544","1"
"489545","1"
"489694","2"
"489696","1"
"490029","1"
"488839","1"
"489028","3"
"489033","2"
"489029","3"
"489038","2"
"489210","1"
"488178","4"
"498506","1"
"498653","1"
"498658","1"
"498854","4"
"498856","4"
"499040","2"
"499044","1"
"497714","1"
"497715","1"
"497719","3"
"497716","1"
"498197","1"
"497086","2"
"497222","2"
"497231","2"
"497376","2"
"497369","3"
"497381","3"
"497537","1"
"496259","1"
"496261","1"
"496441","2"
"496741","1"
"496736","2"
"496901","1"
"495604","4"
"495603","4"
"495770","2"
"495950","2"
"495953","1"
"494827","3"
"495019","3"
"495424","1"
"495429","2"
"495426","1"
"494494","2"
"494657","1"
"494807","4"
"494664","1"
"494810","4"
"494822","3"
"494815","1"
"493457","4"
"493467","4"
"493636","1"
"493886","1"
"494169","3"
"494284","1"
"504388","5"
"504386","5"
"504416","5"
"504406","5"
"504427","2"
"505163","1"
"505151","1"
"505330","1"
"503589","4"
"503830","1"
"504296","1"
"504297","1"
"504325","5"
"504312","5"
"504334","5"
"504331","5"
"504342","5"
"504338","5"
"504369","5"
"504350","5"
"504384","5"
"504378","5"
"502887","1"
"502884","1"
"503451","1"
"503267","1"
"503456","2"
"503583","4"
"503566","2"
"501602","1"
"501800","1"
"501961","5"
"501944","2"
"501955","5"
"501962","5"
"502121","1"
"502288","1"
"502453","5"
"500777","1"
"500776","1"
"500781","1"
"500989","2"
"500988","3"
"501128","1"
"501265","1"
"501443","1"
"501591","4"
"500261","2"
"500260","2"
"500271","3"
"500268","3"
"500427","1"
"500432","2"
"500431","2"
"500574","1"
"500573","1"
"499432","2"
"499783","1"
"500097","2"
"500093","2"
"499426","2"
"511025","2"
"511193","2"
"511183","3"
"511493","1"
"511761","1"
"511786","3"
"510103","1"
"510101","1"
"510326","1"
"510657","1"
"510661","3"
"510669","1"
"510798","3"
"510799","1"
"510098","1"
"509286","4"
"509282","4"
"509494","1"
"508436","2"
"508967","1"
"509145","1"
"509281","1"
"507592","1"
"507764","1"
"507761","2"
"507953","1"
"507955","1"
"506506","1"
"506730","1"
"506728","1"
"507108","2"
"507289","2"
"507115","3"
"507295","2"
"507425","2"
"507435","3"
"507429","1"
"505492","2"
"505835","1"
"505981","3"
"505991","1"
"506195","1"
"518094","2"
"518251","1"
"518256","1"
"518259","1"
"518413","1"
"518578","2"
"518587","3"
"518577","2"
"517624","2"
"517761","1"
"517767","1"
"517080","1"
"517078","2"
"517091","2"
"517235","2"
"517234","2"
"517622","2"
"516317","1"
"516309","1"
"516320","1"
"516474","2"
"516468","2"
"516480","3"
"516476","1"
"516644","1"
"516645","2"
"516856","2"
"515244","1"
"515742","1"
"515557","3"
"515868","1"
"515987","1"
"515989","1"
"514004","1"
"514275","2"
"514474","1"
"514757","1"
"514910","4"
"514901","2"
"514915","4"
"514917","4"
"515065","4"
"513268","1"
"513442","4"
"513457","4"
"513462","4"
"513461","4"
"513789","1"
"512316","1"
"512485","1"
"513088","1"
"512623","1"
"513092","1"
"524181","1"
"524382","1"
"524515","6"
"524508","6"
"524520","6"
"524518","6"
"524532","6"
"524523","6"
"524525","6"
"524542","6"
"524557","6"
"524552","6"
"523500","4"
"523825","1"
"523830","2"
"523827","1"
"523492","1"
"522342","2"
"522502","1"
"522675","2"
"522503","1"
"522684","1"
"522681","2"
"522690","3"
"522685","2"
"521490","1"
"521489","1"
"521494","1"
"521641","1"
"521642","1"
"521979","1"
"521812","5"
"520042","2"
"520483","1"
"520773","3"
"521095","1"
"521092","2"
"521251","1"
"521260","1"
"518600","1"
"518792","1"
"518961","3"
"519438","1"
"519605","4"
"519797","2"
"519610","1"
"519788","1"
"520041","2"
"520037","1"
"531915","1"
"532069","1"
"532246","2"
"532254","3"
"532249","3"
"532259","3"
"532255","3"
"532444","3"
"532268","1"
"532447","2"
"530498","1"
"530496","2"
"530975","2"
"530976","1"
"530966","1"
"530977","1"
"531496","1"
"531261","3"
"531784","1"
"531913","1"
"531785","1"
"529526","1"
"529680","1"
"530000","1"
"530315","1"
"530160","2"
"528525","1"
"528520","3"
"528724","1"
"528921","1"
"529049","1"
"529048","1"
"529052","2"
"529051","2"
"529060","1"
"529059","1"
"529235","1"
"529226","5"
"529236","1"
"527350","2"
"527512","1"
"527507","1"
"527508","1"
"528018","1"
"527681","1"
"528192","2"
"528191","2"
"528200","1"
"528196","1"
"528341","2"
"528346","1"
"526606","3"
"526973","1"
"526610","3"
"526979","4"
"526975","1"
"525478","1"
"525085","2"
"525634","2"
"525636","2"
"525926","1"
"526103","1"
"526404","1"
"526412","1"
"524639","2"
"524786","1"
"524640","2"
"524919","1"
"542383","1"
"542384","1"
"542875","2"
"543201","1"
"543359","1"
"543377","4"
"543372","4"
"541073","1"
"541261","5"
"541253","4"
"541266","5"
"541262","5"
"541867","3"
"541872","1"
"542028","2"
"539013","1"
"539649","1"
"540002","1"
"540905","1"
"540576","1"
"538313","2"
"538606","1"
"538586","1"
"538592","4"
"538607","1"
"538789","1"
"536453","1"
"536622","2"
"536628","1"
"536625","1"
"536807","2"
"536802","3"
"537092","3"
"536813","2"
"537094","1"
"535451","2"
"535923","1"
"535655","1"
"536089","6"
"536099","6"
"536096","6"
"536299","3"
"536294","1"
"536302","3"
"534202","1"
"534482","2"
"534620","1"
"534782","5"
"534780","1"
"534783","5"
"535000","1"
"534987","1"
"535148","2"
"532658","4"
"532648","4"
"533067","2"
"533416","3"
"533907","3"
"533914","1"
"534200","4"
"466132","1"
"516321","1"
"548975","1"
"525283","1"
"546519","3"
"469023","2"
"526765","1"
"516313","2"
"549257","2"
"549862","1"
"547306","1"
"547673","3"
"547672","1"
"547688","3"
"547684","3"
"547837","3"
"547828","2"
"547999","2"
"547838","3"
"545539","2"
"546085","4"
"546515","3"
"546509","3"
"546838","2"
"546850","2"
"547001","1"
"543540","1"
"543688","1"
"543887","2"
"545320","3"
"545171","1"
"545535","1"
"513656","1"
"508091","1"
"550011","3"
"369872","1"
"382648","1"
"397774","1"
"427983","1"
"442234","2"
"488836","1"
"494024","1"
"458623","1"
"510655","2"
"520911","1"
"550015","3"
"519118","1"
"524377","2"
"507948","1"
"512308","1"
"524153","3"
"524178","1"
"546688","1"
"524916","2"
"510321","1"
"525064","1"
"509141","1"
"461840","1"
"461826","2"
"520912","1"
"519905","1"
"350318","3"
"355567","3"
"353819","2"
"524777","1"
"352427","2"
"351834","1"
"352258","2"
"359596","1"
"359926","1"
"359225","1"
"358746","1"
"358881","1"
"358883","1"
"357917","1"
"540001","1"
"357762","2"
"357018","1"
"364831","3"
"364826","3"
"364835","3"
"364161","2"
"363643","1"
"362686","1"
"361098","4"
"361829","1"
"362000","2"
"360887","1"
"360281","1"
"360282","5"
"368848","3"
"369091","1"
"369214","2"
"368605","2"
"367081","1"
"367519","1"
"366743","1"
"366738","2"
"366908","1"
"366412","1"
"366573","4"
"365402","1"
"365571","3"
"365572","3"
"373148","1"
"373296","1"
"373298","1"
"372781","1"
"372371","1"
"371442","1"
"371446","1"
"370796","1"
"370790","1"
"370422","1"
"369749","2"
"369378","2"
"369376","1"
"369574","1"
"369570","3"
"377303","2"
"376945","1"
"376220","5"
"376456","2"
"375881","1"
"375625","4"
"375622","4"
"375633","1"
"375632","1"
"374495","1"
"374496","1"
"373971","2"
"373973","1"
"373484","1"
"373763","2"
"382651","1"
"381874","1"
"382513","1"
"381392","2"
"380781","2"
"380782","1"
"380920","1"
"381055","1"
"380412","1"
"379297","2"
"377970","1"
"378115","1"
"385983","1"
"385624","4"
"385639","4"
"385652","4"
"385644","4"
"384923","2"
"384920","1"
"384924","2"
"385095","1"
"385097","1"
"384112","1"
"384341","1"
"383649","3"
"383782","3"
"383774","3"
"383455","1"
"383450","1"
"390085","2"
"389352","1"
"388782","3"
"388970","4"
"388421","2"
"388428","1"
"388429","2"
"387258","1"
"386459","3"
"386469","3"
"386467","3"
"550029","2"
"393430","2"
"392602","4"
"392599","4"
"392609","4"
"392603","4"
"392620","4"
"392615","4"
"392626","4"
"391578","1"
"391580","3"
"391114","1"
"398301","1"
"398305","2"
"398303","1"
"398476","1"
"539831","1"
"397042","1"
"395727","2"
"395729","2"
"396336","1"
"394966","1"
"463552","2"
"549861","1"
"553228","2"
"394134","1"
"394300","1"
"393744","2"
"393911","2"
"512139","1"
"401834","1"
"401160","2"
"401164","1"
"400870","1"
"550784","1"
"399559","1"
"549860","2"
"399106","1"
"399233","1"
"508586","2"
"398922","1"
"508085","1"
"514610","1"
"406751","1"
"405468","3"
"405472","3"
"405471","3"
"405477","3"
"405473","3"
"510654","2"
"405137","2"
"404295","2"
"404294","2"
"404296","2"
"404658","1"
"403953","2"
"404107","3"
"404128","3"
"404122","3"
"404133","1"
"404134","2"
"523309","1"
"403025","2"
"410483","2"
"410636","1"
